1,0.5594108243657782,4.950137908281517,2.4407771338678614,1.3693562912188624
1,0.5552298775067803,4.950118426533765,2.439528493451857,1.373685204595995
1,0.5513670721223154,4.95010169689409,2.4390302993837696,1.377402589807247
1,0.548940679704018,4.950087330583264,2.4391672850861004,1.380594834974783
1,0.5471554742317256,4.950074993743333,2.439284919369727,1.3833361245185225
1,0.5453052594498023,4.950064399679115,2.4393859359316656,1.3856901631240275
1,0.5431336311187117,4.9500553021957,2.439181682290562,1.387711656172386
1,0.5409356856656301,4.950347489877144,2.438749424896073,1.3894475810357272
1,0.5396741632184363,4.95058067138109,2.438370016706565,1.390938278781937
1,0.5377514612258467,4.950498642272692,2.438326475984605,1.3922183916586417
1,0.5344043940175288,4.950428201086213,2.4388451579851536,1.3933176681426047
1,0.5283907609124383,4.950356679517296,2.4387804287238066,1.3944338046351443
1,0.5240637002540244,4.950306292837772,2.4389527126483665,1.3952201186465047
1,0.520721420816883,4.950271158847034,2.439072844037595,1.3957684054050976
1,0.5180952369593057,4.950232853328318,2.439203819627952,1.3963661857383893
1,0.5163285831753196,4.950479945277344,2.439295147241163,1.3967830103613206
1,0.5149800007159059,4.950399780979925,2.439695147384292,1.3973203376908332
1,0.5125887325337588,4.950643305530289,2.440029212686068,1.3976988827977324
1,0.5093715151241753,4.95055242834778,2.439990673770508,1.3980239523612892
1,0.5063362970094915,4.950474389019001,2.4399919912494035,1.3983031006562348
1,0.5019630643224017,4.950395152772273,2.4394457251349584,1.3985865303514613
0,0.5000241846992841,4.950339331130901,2.4392330253137984,1.3987862055185059
0,0.4977253225381766,4.950565197088084,2.4390503727401085,1.3989576733785343
0,0.4951959254230393,4.950485353970764,2.4391845227601996,1.3991049186642543
0,0.4922885735183129,4.950711950380622,2.4387132619628864,1.3992075909290993
0,0.4894145443074912,4.950611376016449,2.437508572622368,1.3993195313685443
0,0.48747035838484837,4.95054124679157,2.436964483455945,1.3993975860131416
0,0.48556002687224264,4.950464787036223,2.4368454408150453,1.399482686611927
0,0.48380190991340316,4.950411472621349,2.43636021953484,1.3995420261770222
0,0.4821608996622855,4.950353345540596,2.435752736925489,1.399606722295329
0,0.48103344642312823,4.950303429838539,2.435496142838818,1.3996622790534494
0,0.47919969207827817,4.950260565526766,2.4350189389228007,1.3967099875320055
0,0.4781476924135802,4.950514756483759,2.435457005525919,1.3971747543487558
0,0.4789577501924791,4.950442038907553,2.435824974166539,1.3947511654283156
0,0.4802531043700025,4.950379593850599,2.4361409613586305,1.3926699471580242
0,0.4802020988545373,4.950316191050791,2.43595410673809,1.3938942711879838
0,0.48016403321994616,4.950271524013936,2.435652383791648,1.3947568029174249
0,0.4801069806503129,4.950233166909562,2.4351194821312037,1.3954974882617417
0,0.47867152602451524,4.9502002283589075,2.434396273500028,1.396133539969244
0,0.4764345965677245,4.950166784617561,2.4333709727515345,1.3967793470362035
0,0.4746595032283575,4.950143223626064,2.43232918115845,1.3972343157150164
